PID,Archive ID,Letter Number,Archive URL,iFrame
p00ydql7,567931,1985,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567931,http://www.bu.edu/dbin/archives/Cooke/LFA%201985/HTML/
b043xsrd,567934,1987,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567934,http://www.bu.edu/dbin/archives/Cooke/LFA%201987/HTML/
b043xsrg,567937,1988,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567937,http://www.bu.edu/dbin/archives/Cooke/LFA%201988/HTML/
p00ydql3,567940,1989,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567940,http://www.bu.edu/dbin/archives/Cooke/LFA%201989/HTML/
b043xsv7,567944,1990,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567944,http://www.bu.edu/dbin/archives/Cooke/LFA%201990/HTML/
b043xsvt,567948,1991,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567948,http://www.bu.edu/dbin/archives/Cooke/LFA%201991/HTML/
b043xsy2,567953,1992,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567953,http://www.bu.edu/dbin/archives/Cooke/LFA%201992/HTML/
b043xsyg,567956,1993,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567956,http://www.bu.edu/dbin/archives/Cooke/LFA%201993/HTML/
b043xsz2,567960,1994,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567960,http://www.bu.edu/dbin/archives/Cooke/LFA%201994/HTML/
b043xt4j,567963,1998,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567963,http://www.bu.edu/dbin/archives/Cooke/LFA%201998/HTML/
b043xt4l,567967,1999,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567967,http://www.bu.edu/dbin/archives/Cooke/LFA%201999/HTML/
p00ydqkz,567974,2000,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567974,http://www.bu.edu/dbin/archives/Cooke/LFA%202000/HTML/
b043xv03,567979,2001,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567979,http://www.bu.edu/dbin/archives/Cooke/LFA%202001/HTML/
b043xv05,567982,2002,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567982,http://www.bu.edu/dbin/archives/Cooke/LFA%202002/HTML/
p00ydqkv,567988,2003,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567988,http://www.bu.edu/dbin/archives/Cooke/LFA%202003/HTML/
b043xw79,567991,2004,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567991,http://www.bu.edu/dbin/archives/Cooke/LFA%202004/HTML/
b0440fjg,567994,2005,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567994,http://www.bu.edu/dbin/archives/Cooke/LFA%202005/HTML/
b0440fjj,567997,2006,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=567997,http://www.bu.edu/dbin/archives/Cooke/LFA%202006/HTML/
b0440fjl,568000,2007,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568000,http://www.bu.edu/dbin/archives/Cooke/LFA%202007/HTML/
b0440fjn,568004,2008,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568004,http://www.bu.edu/dbin/archives/Cooke/LFA%202008/HTML/
b0440fjq,568007,2009,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568007,http://www.bu.edu/dbin/archives/Cooke/LFA%202009/HTML/
b0440fjs,568010,2010,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568010,http://www.bu.edu/dbin/archives/Cooke/LFA%202010/HTML/
p00ydqkm,568013,2011,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568013,http://www.bu.edu/dbin/archives/Cooke/LFA%202011/HTML/
b0440ft1,568016,2012,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568016,http://www.bu.edu/dbin/archives/Cooke/LFA%202012/HTML/
p00ydqjs,568019,2013,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568019,http://www.bu.edu/dbin/archives/Cooke/LFA%202013/HTML/
p00ydqj7,568023,2015,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568023,http://www.bu.edu/dbin/archives/Cooke/LFA%202015/HTML/
b0440ftc,568026,2017,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568026,http://www.bu.edu/dbin/archives/Cooke/LFA%202017/HTML/
p00ydqj2,568029,2018,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568029,http://www.bu.edu/dbin/archives/Cooke/LFA%202018/HTML/
b0440lhc,568032,2019,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568032,http://www.bu.edu/dbin/archives/Cooke/LFA%202019/HTML/
p00yrrdj,568035,2021,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568035,http://www.bu.edu/dbin/archives/Cooke/LFA%202021/HTML/
p00yrrgg,568038,2022,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568038,http://www.bu.edu/dbin/archives/Cooke/LFA%202022/HTML/
p00yrrdb,568041,2023,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568041,http://www.bu.edu/dbin/archives/Cooke/LFA%202023/HTML/
p00yrkqf,568044,2024,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568044,http://www.bu.edu/dbin/archives/Cooke/LFA%202024/HTML/
p00yrkv5,568047,2025,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568047,http://www.bu.edu/dbin/archives/Cooke/LFA%202025/HTML/
b0440lht,568050,2026,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568050,http://www.bu.edu/dbin/archives/Cooke/LFA%202026/HTML/
p00ydqs3,568053,2027,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568053,http://www.bu.edu/dbin/archives/Cooke/LFA%202027/HTML/
b0440mmh,568056,2029,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568056,http://www.bu.edu/dbin/archives/Cooke/LFA%202029/HTML/
b0440mmk,568059,2030,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568059,http://www.bu.edu/dbin/archives/Cooke/LFA%202030/HTML/
p00yrrd5,568062,2034,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568062,http://www.bu.edu/dbin/archives/Cooke/LFA%202034/HTML/
b0440mmw,568065,2035,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568065,http://www.bu.edu/dbin/archives/Cooke/LFA%202035/HTML/
b0440mmy,568068,2036,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568068,http://www.bu.edu/dbin/archives/Cooke/LFA%202036/HTML/
p00yds6n,568082,2037,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568082,http://www.bu.edu/dbin/archives/Cooke/LFA%202037/HTML/
p00yds5z,568085,2038,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568085,http://www.bu.edu/dbin/archives/Cooke/LFA%202038/HTML/
p00yds5d,568088,2039,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568088,http://www.bu.edu/dbin/archives/Cooke/LFA%202039/HTML/
b0440n5g,568091,2040,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568091,http://www.bu.edu/dbin/archives/Cooke/LFA%202040/HTML/
b0440n5j,568094,2041,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568094,http://www.bu.edu/dbin/archives/Cooke/LFA%202041/HTML/
b0440n5l,568097,2042,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568097,http://www.bu.edu/dbin/archives/Cooke/LFA%202042/HTML/
p00ydsdx,568149,2044,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568149,http://www.bu.edu/dbin/archives/Cooke/LFA%202044/HTML/
p00yds50,568152,2045,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568152,http://www.bu.edu/dbin/archives/Cooke/LFA%202045/HTML/
p00yds4q,568155,2046,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568155,http://www.bu.edu/dbin/archives/Cooke/LFA%202046/HTML/
p00yds45,568158,2047,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568158,http://www.bu.edu/dbin/archives/Cooke/LFA%202047/HTML/
p00yds3x,568161,2048,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568161,http://www.bu.edu/dbin/archives/Cooke/LFA%202048/HTML/
b0440w6f,568164,2049,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568164,http://www.bu.edu/dbin/archives/Cooke/LFA%202049/HTML/
b0440xq7,568167,2050,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568167,http://www.bu.edu/dbin/archives/Cooke/LFA%202050/HTML/
b0440xq9,568220,2051,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568220,http://www.bu.edu/dbin/archives/Cooke/LFA%202051/HTML/
p00yds18,568223,2052,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568223,http://www.bu.edu/dbin/archives/Cooke/LFA%202052/HTML/
p00yds18,568226,2053,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568226,http://www.bu.edu/dbin/archives/Cooke/LFA%202053/HTML/
p00yds18,568223,2052,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568223,http://www.bu.edu/dbin/archives/Cooke/LFA%202052/HTML/
b0440xqk,568229,2054,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568229,http://www.bu.edu/dbin/archives/Cooke/LFA%202054/HTML/
p00yds0n,568232,2055,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568232,http://www.bu.edu/dbin/archives/Cooke/LFA%202055/HTML/
p00ydrzt,568235,2056,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568235,http://www.bu.edu/dbin/archives/Cooke/LFA%202056/HTML/
p00ydrzp,568238,2057,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568238,http://www.bu.edu/dbin/archives/Cooke/LFA%202057/HTML/
p00ydsck,568241,2060,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568241,http://www.bu.edu/dbin/archives/Cooke/LFA%202060/HTML/
p00ydryx,568244,2062,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568244,http://www.bu.edu/dbin/archives/Cooke/LFA%202062/HTML/
p00ydry9,568252,2063,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568252,http://www.bu.edu/dbin/archives/Cooke/LFA%202063/HTML/
b04412vw,568255,2064,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568255,http://www.bu.edu/dbin/archives/Cooke/LFA%202064/HTML/
p00ydrxs,568258,2065,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568258,http://www.bu.edu/dbin/archives/Cooke/LFA%202065/HTML/
p00ydrxj,568261,2066,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568261,http://www.bu.edu/dbin/archives/Cooke/LFA%202066/HTML/
b0441r0s,568264,2067,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568264,http://www.bu.edu/dbin/archives/Cooke/LFA%202067/HTML/
p00ydsb7,568267,2068,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568267,http://www.bu.edu/dbin/archives/Cooke/LFA%202068/HTML/
b0441r0x,568282,2069,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568282,http://www.bu.edu/dbin/archives/Cooke/LFA%202069/HTML/
p00ydrww,568285,2070,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568285,http://www.bu.edu/dbin/archives/Cooke/LFA%202070/HTML/
p00ydrwr,568288,2071,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568288,http://www.bu.edu/dbin/archives/Cooke/LFA%202071/HTML/
p00ydrwm,568292,2072,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568292,http://www.bu.edu/dbin/archives/Cooke/LFA%202072/HTML/
p00ydrwb,568296,2073,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568296,http://www.bu.edu/dbin/archives/Cooke/LFA%202073/HTML/
b0441r17,568301,2074,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568301,http://www.bu.edu/dbin/archives/Cooke/LFA%202074/HTML/
b0441r19,568305,2075,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568305,http://www.bu.edu/dbin/archives/Cooke/LFA%202075/HTML/
p00ydsb2,568309,2076,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568309,http://www.bu.edu/dbin/archives/Cooke/LFA%202076/HTML/
b0441r1f,568314,2077,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568314,http://www.bu.edu/dbin/archives/Cooke/LFA%202077/HTML/
p00ydtmp,568318,2081,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568318,http://www.bu.edu/dbin/archives/Cooke/LFA%202081/HTML/
p00ydtmd,568369,2082,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568369,http://www.bu.edu/dbin/archives/Cooke/LFA%202082/HTML/
p00ydtlw,568372,2083,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568372,http://www.bu.edu/dbin/archives/Cooke/LFA%202083/HTML/
p00ydtlf,568376,2084,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568376,http://www.bu.edu/dbin/archives/Cooke/LFA%202084/HTML/
b0441wjj,568383,2085,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568383,http://www.bu.edu/dbin/archives/Cooke/LFA%202085/HTML/
p00ydtkz,568387,2086,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568387,http://www.bu.edu/dbin/archives/Cooke/LFA%202086/HTML/
p00ydtkk,568409,2087,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568409,http://www.bu.edu/dbin/archives/Cooke/LFA%202087/HTML/
b0441wjq,568412,2088,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568412,http://www.bu.edu/dbin/archives/Cooke/LFA%202088/HTML/
p00ydtjh,568417,2090,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568417,http://www.bu.edu/dbin/archives/Cooke/LFA%202090/HTML/
p00ydthz,568420,2091,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568420,http://www.bu.edu/dbin/archives/Cooke/LFA%202091/HTML/
p00ydtgt,568424,2093,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568424,http://www.bu.edu/dbin/archives/Cooke/LFA%202093/HTML/
p00ydthf,568427,2092,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568427,http://www.bu.edu/dbin/archives/Cooke/LFA%202092/HTML/
p00ydv01,568430,2094,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568430,http://www.bu.edu/dbin/archives/Cooke/LFA%202094/HTML/
p00ydtfh,568436,2097,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568436,http://www.bu.edu/dbin/archives/Cooke/LFA%202097/HTML/
b0441ww8,568439,2098,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568439,http://www.bu.edu/dbin/archives/Cooke/LFA%202098/HTML/
p00ydtf2,568530,2099,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568530,http://www.bu.edu/dbin/archives/Cooke/LFA%202099/HTML/
p00ydtdf,568538,2100,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568538,http://www.bu.edu/dbin/archives/Cooke/LFA%202100/HTML/
p00ydtd4,568554,2101,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568554,http://www.bu.edu/dbin/archives/Cooke/LFA%202101/HTML/
p00ydtck,568557,2102,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568557,http://www.bu.edu/dbin/archives/Cooke/LFA%202102/HTML/
p00ydtbz,568560,2103,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568560,http://www.bu.edu/dbin/archives/Cooke/LFA%202103/HTML/
p00ydtbg,568563,2104,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568563,http://www.bu.edu/dbin/archives/Cooke/LFA%202104/HTML/
p00ydtb5,568566,2105,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568566,http://www.bu.edu/dbin/archives/Cooke/LFA%202105/HTML/
b0441y42,568569,2107,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568569,http://www.bu.edu/dbin/archives/Cooke/LFA%202107/HTML/
p00ydt9f,568572,2108,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568572,http://www.bu.edu/dbin/archives/Cooke/LFA%202108/HTML/
p00ydt8v,568575,2109,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568575,http://www.bu.edu/dbin/archives/Cooke/LFA%202109/HTML/
p00ydt8p,568578,2110,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568578,http://www.bu.edu/dbin/archives/Cooke/LFA%202110/HTML/
p00ydtxp,568581,2111,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568581,http://www.bu.edu/dbin/archives/Cooke/LFA%202111/HTML/
p00ydt8h,568584,2112,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568584,http://www.bu.edu/dbin/archives/Cooke/LFA%202112/HTML/
p00ydt8c,568587,2113,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568587,http://www.bu.edu/dbin/archives/Cooke/LFA%202113/HTML/
p00ydtxb,568590,2114,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568590,http://www.bu.edu/dbin/archives/Cooke/LFA%202114/HTML/
p00ydt85,568593,2115,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568593,http://www.bu.edu/dbin/archives/Cooke/LFA%202115/HTML/
p00ydt80,568596,2116,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568596,http://www.bu.edu/dbin/archives/Cooke/LFA%202116/HTML/
p00ydt7n,568599,2117,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568599,http://www.bu.edu/dbin/archives/Cooke/LFA%202117/HTML/
p00ydt79,568602,2118,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568602,http://www.bu.edu/dbin/archives/Cooke/LFA%202118/HTML/
p00ydt74,568605,2119,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568605,http://www.bu.edu/dbin/archives/Cooke/LFA%202119/HTML/
p00ydt6w,568608,2120,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568608,http://www.bu.edu/dbin/archives/Cooke/LFA%202120/HTML/
p00ydt6n,568611,2121,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568611,http://www.bu.edu/dbin/archives/Cooke/LFA%202121/HTML/
b0441zdk,568614,2122,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568614,http://www.bu.edu/dbin/archives/Cooke/LFA%202122/HTML/
p00ydt6j,568617,2123,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568617,http://www.bu.edu/dbin/archives/Cooke/LFA%202123/HTML/
p00ydt6d,568620,2124,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568620,http://www.bu.edu/dbin/archives/Cooke/LFA%202124/HTML/
p00ydt62,568625,2126,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568625,http://www.bu.edu/dbin/archives/Cooke/LFA%202126/HTML/
p00ydt5n,568628,2127,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568628,http://www.bu.edu/dbin/archives/Cooke/LFA%202127/HTML/
p00ydt58,568631,2128,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568631,http://www.bu.edu/dbin/archives/Cooke/LFA%202128/HTML/
b0441zf0,568634,2129,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568634,http://www.bu.edu/dbin/archives/Cooke/LFA%202129/HTML/
p00ydt4z,568637,2130,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568637,http://www.bu.edu/dbin/archives/Cooke/LFA%202130/HTML/
p00ydt4v,568640,2131,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568640,http://www.bu.edu/dbin/archives/Cooke/LFA%202131/HTML/
p00ydt4q,568643,2132,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568643,http://www.bu.edu/dbin/archives/Cooke/LFA%202132/HTML/
p00yg310,568646,2133,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568646,http://www.bu.edu/dbin/archives/Cooke/LFA%202133/HTML/
p00yg308,568649,2134,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568649,http://www.bu.edu/dbin/archives/Cooke/LFA%202134/HTML/
p00yg308,568652,2135,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568652,http://www.bu.edu/dbin/archives/Cooke/LFA%202135/HTML/
p00yg308,568649,2134,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568649,http://www.bu.edu/dbin/archives/Cooke/LFA%202134/HTML/
p00yg2z5,568655,2136,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568655,http://www.bu.edu/dbin/archives/Cooke/LFA%202136/HTML/
p00yg2yq,568658,2137,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568658,http://www.bu.edu/dbin/archives/Cooke/LFA%202137/HTML/
p00yhgrf,568662,2138,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568662,http://www.bu.edu/dbin/archives/Cooke/LFA%202138/HTML/
p00z2j2q,568665,2139,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568665,http://www.bu.edu/dbin/archives/Cooke/LFA%202139/HTML/
p00z2j2q,568668,2140,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568668,http://www.bu.edu/dbin/archives/Cooke/LFA%202140/HTML/
p00z2j2q,568671,2141,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568671,http://www.bu.edu/dbin/archives/Cooke/LFA%202141/HTML/
p00z2j2q,568674,2142,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=568674,http://www.bu.edu/dbin/archives/Cooke/LFA%202142/HTML/
p00yh7zw,97444,2248,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=97444,http://www.bu.edu/dbin/archives/content/holdings/LFA2248/HTML/
p00z2j2q,97821,2249,http://archives.bu.edu/web/alistair-cooke/search-letters/detail?id=97821,http://www.bu.edu/dbin/archives/content/holdings/LFA2249/HTML/
